_id,tweet_id
5ee900ba0c101467a00c5aa7,1249107362746634241
5ee900bb0c101467a00c5acb,1249107362746634241
5ee900cf0c101467a00c5c98,1249107537611415552
5ee901500c101467a00c68ed,1249108562254524420
5ee902450c101467a00c8255,1249110188369444864
5ee9028e0c101467a00c8a66,1249110690750554113
5ee902a80c101467a00c8d55,1249110867163021312
5ee902bc0c101467a00c8f26,1249110976915320834
5ee902e90c101467a00c9430,1249111294872965121
5ee903620c101467a00ca183,1249112117984112640
5ee9038e0c101467a00ca557,1249112362977640448
5ee903be0c101467a00caaa0,1249112692838678530
5ee904570c101467a00cbb64,1249113046565388290
5ee904580c101467a00cbb78,1249113435876601858
5ee904830c101467a00cc000,1249114432673918977
5ee904f90c101467a00ccce0,1249114983490818050
5ee905110c101467a00ccf80,1249115577240649730
5ee9052c0c101467a00cd282,1249115761001496587
5ee9052d0c101467a00cd29a,1249115761001496587
5ee905440c101467a00cd521,1249115934075367426
5ee905610c101467a00cd812,1249116126975610880
5ee9073e0c101467a00d0b0a,1249119427678932992
5ee907900c101467a00d13ba,1249119952205996032
5ee907960c101467a00d145b,1249119993675071488
5ee9079c0c101467a00d1503,1249120032526946305
5ee907fe0c101467a00d1f47,1249120660527493121
5ee908490c101467a00d2745,1249121151000993794
5ee908870c101467a00d2e2b,1249121579923124224
5ee9088c0c101467a00d2ec3,1249121617889951744
5ee908f60c101467a00d3a1a,1249122346813751296
5ee909350c101467a00d4056,1249122733696352260
5ee90ae50c101467a00d6e1f,1249125710331105288
5ee90b860c101467a00d7f53,1249126801777004545
5ee90b8b0c101467a00d7fcf,1249126830529040385
5ee90b8f0c101467a00d803f,1249126856143646721
5ee90c570c101467a00d9487,1249128156499410946
5ee90e5b0c101467a00dcc2e,1249131755090649089
5ee90f250c101467a00de144,1249133096089333760
5ee90f300c101467a00de26a,1249133168055197696
5ee910650c101467a00e035f,1249135333003923456
5ee9108f0c101467a00e07d9,1249135614273957889
5ee911df0c101467a00e2b59,1249137886450143236
5ee911f30c101467a00e2d7f,1249138026271461378
5ee913120c101467a00e4b55,1249139787866529795
5ee9135c0c101467a00e536a,1249140290751016960
5ee914d20c101467a00e7a89,1249142714899279872
5ee917380c101467a00ebba8,1249146859244978176
5ee9177e0c101467a00ec319,1249147332970643458
5ee917e00c101467a00ecd8a,1249147995335135233
5ee918170c101467a00ed35f,1249148377180319744
5ee918d00c101467a00ee682,1249149588965150721
5ee919c50c101467a00f0042,1249151241520918530
5ee919f90c101467a00f05a6,1249151585407696897
5ee919f90c101467a00f05ab,1249151585638285318
5ee91ac40c101467a00f1b38,1249153012418961408
5ee91dd80c101467a00f6eb3,1249158447335161858
5ee91e390c101467a00f78be,1249159113902301192
5ee91ec10c101467a00f874c,1249160066873331712
5ee91ef10c101467a00f8c6c,1249160401570455554
5ee91f030c101467a00f8e63,1249160527986786304
5ee91f370c101467a00f93e0,1249160892455018496
5ee9200f0c101467a00faa98,1249162395513167873
5ee922770c101467a00febaa,1249166652568199171
5ee922870c101467a00fed64,1249166769824161793
5ee9238f0c101467a01009b8,1249168634989158402
5ee924060c101467a0101695,1249169466618978305
5ee9246d0c101467a010203f,1249170124806017026
5ee924aa0c101467a01026fa,1249170568760483842
5ee925d00c101467a0104429,1249172531921260546
5ee929550c101467a010a399,1249178950691180544
5ee92a380c101467a010ba35,1249180446795194368
5ee92b900c101467a010deab,1249182917907136514
5ee92bdc0c101467a010e6c8,1249183462755569664
5ee92be00c101467a010e73d,1249183491989921793
5ee92c090c101467a010eb82,1249183764317638657
5ee932190c101467a010f9b7,1249184696665280517
5ee933140c101467a0111603,1255347408172716032
5ee933d40c101467a0112bef,1255348837172088832
5ee933fc0c101467a01130cc,1255349136339206144
5ee9356b0c101467a0115bac,1255351815505403905
5ee935b00c101467a01163f3,1255352323754414085
5ee935c50c101467a0116663,1255352477744074755
5ee936bb0c101467a01181be,1255354140303208448
5ee9370d0c101467a0118b73,1255354755695742978
5ee937130c101467a0118c10,1255354794262347777
5ee937600c101467a011943e,1255355284048019457
5ee937780c101467a01196fc,1255355444677279744
5ee937d30c101467a011a144,1255356069028810752
5ee937e40c101467a011a338,1255356186339278848
5ee9385d0c101467a011b199,1255357084033519616
5ee9389e0c101467a011b95e,1255357574289018882
5ee938a70c101467a011ba58,1255357629880205312
